num_demande;heure_depart;coord_origin_x coord_origin_y;coord_dest_x coord_dest_y
21130;07:24:23;840764.1547 6514606.161;843171.6896 6519642.902
21131;07:24:23;838519.0348 6518537.337;838425.764 6519833.21
21132;07:24:23;846328.065 6517204.652;848030.8359 6516071.329
21133;07:24:23;846842.7703 6519066.47;842336.4867 6520047.774
21134;07:24:23;847405.1424 6522371.882;846813.3887 6515156.766
21135;07:24:24;841346.1287 6521325.629;845780.6666 6518113.61
21136;07:24:24;842541.5552 6521636.889;843590.2062 6522675.856
21137;07:24:24;842538.3832 6512317.894;845423.9698 6518549.57
21138;07:24:24;845955.1514 6517173.239;844430.3192 6519510.19
21139;07:24:24;846192.3798 6520091.783;842195.0856 6520921.635
21140;07:24:24;846824.2491 6515158.136;846106.2291 6522468.002
21141;07:24:24;844637.3936 6518447.304;846813.3887 6515156.766
21142;07:24:24;841417.0701 6517909.322;844044.2756 6516380.841
21143;07:24:24;843522.908 6518450.294;848058.5022 6516827.363
21144;07:24:24;848686.5822 6519991.76;842754.0534 6519977.497
21145;07:24:24;845600.1431 6520724.407;845932.0367 6517798.401
21146;07:24:24;839721.4639 6516440.568;842148.3335 6518739.325
21147;07:24:24;839535.4367 6519425.69;838645.9528 6521048.512
21148;07:24:24;846169.9745 6516363.324;846813.3887 6515156.766
21149;07:24:24;838394.8643 6519750.834;841659.0664 6519674.055
21150;07:24:24;839725.8686 6518066.764;840706.7448 6521485.527
21151;07:24:24;847622.8073 6515924.872;846859.7404 6516070.916
21152;07:24:24;840764.1547 6514606.161;846813.3887 6515156.766
21153;07:24:25;838297.0179 6519808.649;841694.3456 6519315.714
21154;07:24:25;840546.8786 6517528.189;842363.1843 6519399.682
21155;07:24:25;848412.0348 6518596.906;846866.7963 6522349.536
21156;07:24:25;847405.1424 6522371.882;846311.4018 6523021.639
21157;07:24:25;844395.9705 6519623.479;844271.8425 6514581.23
21158;07:24:25;842188.8254 6521420.639;841698.9204 6522002.471
21159;07:24:25;844404.9594 6518706.478;846878.048 6516844.549
21160;07:24:25;839904.4962 6522032.37;848030.8359 6516071.329
21161;07:24:25;842516.3675 6519800.907;847252.6867 6521660.416
21162;07:24:25;843653.2412 6511679.292;841563.9923 6514167.073
21163;07:24:25;839321.2593 6518658.942;839898.834 6518359.947
21164;07:24:25;846606.6991 6518023.833;846834.5211 6521490.095
21165;07:24:25;840682.6506 6521345.922;845041.3555 6522289.655
21166;07:24:25;847640.3128 6520136.957;847158.7267 6517953.213
21167;07:24:26;843613.577 6518563.496;843202.1492 6517828.377
21168;07:24:26;848094.1605 6520634.2;847884.8135 6517837.365
21169;07:24:26;848686.5822 6519991.76;847215.8031 6522250.153
21170;07:24:26;842487.0985 6523034.897;842382.4919 6519895.778
21171;07:24:26;846172.1813 6519503.676;847598.2116 6517368.361
21172;07:24:26;840764.1547 6514606.161;846608.7446 6517176.914
21173;07:24:26;847214.1777 6522231.717;844535.5508 6522279.958
21174;07:24:26;839166.5191 6517286.932;838645.9528 6521048.512
21175;07:24:26;848094.1605 6520634.2;845187.1408 6516639.646
21176;07:24:26;847405.1424 6522371.882;845285.1619 6521664.259
21177;07:24:26;846916.655 6519539.99;848626.1678 6519918.092
21178;07:24:26;846764.8451 6521787.598;843945.2577 6520070.866
21179;07:24:27;848412.0348 6518596.906;842130.6323 6518697.815
21180;07:24:27;838494.7422 6521231.894;841996.3795 6522044.896
21181;07:24:27;843653.2412 6511679.292;839509.6262 6515202.703
21182;07:24:27;845294.6089 6518755.951;848058.5022 6516827.363
21183;07:24:27;840764.1547 6514606.161;842940.4468 6518851.032
21184;07:24:27;846149.3513 6514582.18;845437.6494 6521654.125
21185;07:24:27;842342.0142 6518233.954;841751.0641 6517456.043
21186;07:24:28;842699.3668 6520541.717;842086.8447 6519216.928
21187;07:24:28;842415.4131 6519460.878;847558.9176 6517140.456
21188;07:24:28;845469.2597 6520620.008;848058.5022 6516827.363
21189;07:24:28;838297.0179 6519808.649;842230.1352 6520585.159
21190;07:24:28;838394.8643 6519750.834;842341.5625 6517769.277
21191;07:24:28;838394.8643 6519750.834;841887.7493 6518354.194
21192;07:24:28;844711.9493 6518293.76;848030.8359 6516071.329
21193;07:24:28;842255.5147 6517645.82;841680.7444 6522087.499
21194;07:24:28;839709.9853 6521478.913;841676.9624 6523298.06
21195;07:24:28;847405.1424 6522371.882;848626.1678 6519918.092
21196;07:24:28;843231.2186 6523050.675;842282.7161 6519315.616
21197;07:24:29;846993.8765 6519023.433;848030.8359 6516071.329
21198;07:24:29;840175.6037 6518567.317;843979.6043 6519748.29
21199;07:24:29;841823.9241 6522108.665;841102.1151 6520768.26
21200;07:24:29;848094.1605 6520634.2;848058.5022 6516827.363
21201;07:24:29;843231.2186 6523050.675;841460.6809 6522088.058
21202;07:24:29;845960.3578 6517176.221;845898.8815 6516157.225
21203;07:24:29;847405.1424 6522371.882;848030.8359 6516071.329
21204;07:24:29;843231.2186 6523050.675;841256.8462 6520460.685
21205;07:24:29;843231.2186 6523050.675;842377.4962 6520312.399
21206;07:24:29;838394.8643 6519750.834;842914.4543 6515958.987
21207;07:24:29;840404.1236 6518568.79;845816.8192 6516725.761
21208;07:24:29;840764.1547 6514606.161;844317.0417 6520153.735
21209;07:24:29;840828.212 6516147.381;841906.2937 6519188.679
21210;07:24:29;848094.1605 6520634.2;845243.1573 6519955.127
21211;07:24:30;845799.956 6516253.44;845852.7979 6517287.206
21212;07:24:30;839803.8075 6519454.002;847872.1594 6517781.519
21213;07:24:30;845104.175 6520114.827;844712.8956 6519204.27
21214;07:24:30;848686.5822 6519991.76;842214.5378 6520512.595
21215;07:24:30;839774.239 6517889.463;841732.2865 6519437.742
21216;07:24:30;843231.2186 6523050.675;841797.6231 6521632.706
21217;07:24:30;844288.9585 6514512.87;848058.5022 6516827.363
21218;07:24:30;838394.8643 6519750.834;844287.6339 6520785.386
21219;07:24:30;845280.6725 6519475.276;848089.3838 6518242.902
21220;07:24:30;842561.6845 6518135.899;846813.3887 6515156.766
21221;07:24:30;843226.4704 6519223.158;848626.1678 6519918.092
21222;07:24:30;846105.9768 6518802.65;847836.9329 6516949.216
21223;07:24:30;840175.6754 6521136.594;842991.1097 6517911.356
21224;07:24:31;843653.2412 6511679.292;843672.07 6520216.644
21225;07:24:31;848064.32 6516844.165;847995.669 6520077.252
21226;07:24:31;848094.1605 6520634.2;843458.6418 6520486.044
21227;07:24:31;840187.0374 6519578.128;838645.9528 6521048.512
21228;07:24:31;843213.9943 6517849.438;844621.6168 6515656.438
21229;07:24:31;847405.1424 6522371.882;848410.0004 6518585.079
21230;07:24:31;843017.3393 6522956.153;843890.1555 6519072.062
21231;07:24:31;841541.2065 6518882.49;838567.4512 6518914.019
21232;07:24:31;838297.0179 6519808.649;839293.5322 6518647.205
21233;07:24:31;846140.482 6517609.879;846662.1145 6516998.891
21234;07:24:31;840764.1547 6514606.161;843614.0549 6511823.084
21235;07:24:31;838494.7422 6521231.894;843104.3998 6518556.045
21236;07:24:31;848686.5822 6519991.76;848105.8174 6518766.907
21238;07:24:32;846824.2491 6515158.136;846054.4572 6517700.478
21239;07:24:32;842377.5375 6516635.214;846123.6567 6520267.877
21240;07:24:32;842230.1352 6520585.159;842998.2193 6518969.518
21241;07:24:32;839010.4947 6518961.306;838055.9893 6516559.394
21242;07:24:32;843653.2412 6511679.292;842612.9521 6512391.827
21243;07:24:32;842064.3496 6523370.886;841117.2431 6521683.258
21244;07:24:32;848094.1605 6520634.2;841927.1892 6518819.739
21245;07:24:32;843958.5254 6522685.419;844433.4852 6520008.537
21246;07:24:32;847405.1424 6522371.882;843600.0427 6520204.96
21247;07:24:32;842538.3832 6512317.894;840458.1695 6519268.027
21248;07:24:32;838093.4694 6518582.143;840696.8319 6514750.241
21249;07:24:32;846917.1751 6522030.825;844904.6664 6520873.024
21250;07:24:32;838493.8211 6520191.898;842429.849 6520881.935
21251;07:24:32;838394.8643 6519750.834;842856.4485 6520349.555
21252;07:24:32;840764.1547 6514606.161;841772.0267 6515845.08
21253;07:24:32;848064.32 6516844.165;843448.3242 6518508.6
21254;07:24:33;841213.7235 6521670.155;842487.0445 6519573.402
21255;07:24:33;845173.9415 6515746.11;842844.568 6520464.187
21256;07:24:33;839236.8885 6519829.538;842794.2671 6518582.74
21257;07:24:33;843653.2412 6511679.292;840290.9001 6522366.345
21258;07:24:33;844288.9585 6514512.87;844980.7401 6517076.424
21259;07:24:33;838394.8643 6519750.834;838645.9528 6521048.512
21260;07:24:33;838873.5146 6518144.946;843571.5575 6519761.08
21261;07:24:33;846149.3513 6514582.18;841620.2481 6519247.438
21262;07:24:33;838412.9518 6518793.306;841852.0534 6521766.077
21263;07:24:33;846087.2694 6515849.941;847123.7948 6517251.583
21264;07:24:33;845231.8638 6520271.141;844531.2521 6522842.237
21266;07:24:33;840056.9892 6517938.119;840033.1859 6519000.882
21267;07:24:33;846719.8187 6518940.228;846128.2983 6520203.56
21268;07:24:33;838297.0179 6519808.649;841695.3176 6519321.635
21269;07:24:33;843231.2186 6523050.675;841932.4915 6521279.184
21270;07:24:33;839904.4962 6522032.37;846919.8959 6516832.888
21271;07:24:33;848412.0348 6518596.906;844296.7514 6520260.294
21272;07:24:34;842538.3832 6512317.894;844715.2373 6515043.643
21273;07:24:34;844821.4528 6517632.134;844245.0179 6515447.059
21274;07:24:34;842538.3832 6512317.894;843142.798 6518976.827
21275;07:24:34;840764.1547 6514606.161;842672.5761 6515783.069
21276;07:24:34;847405.1424 6522371.882;845041.3555 6522289.655
21277;07:24:34;842538.3832 6512317.894;846121.8366 6514578.699
21279;07:24:34;841673.3388 6523302.842;840491.5737 6521746.878
21280;07:24:34;844064.2053 6518746.234;843491.806 6519746.995
21281;07:24:34;847405.1424 6522371.882;846350.8299 6522839.444
21282;07:24:34;845988.8943 6521570.097;848626.1678 6519918.092
21283;07:24:34;843231.2186 6523050.675;841175.5373 6516053.231
21284;07:24:34;842079.2946 6520449.355;843855.3436 6522247.061
21285;07:24:34;841666.6073 6517711.067;841243.9396 6515293.057
21286;07:24:35;842009.9419 6518469.528;841620.5839 6519409.64
21287;07:24:35;846824.2491 6515158.136;846480.2738 6517312.7
21288;07:24:35;838494.7422 6521231.894;842338.385 6520300.686
21289;07:24:35;843108.0607 6519099.317;844134.7501 6520840.665
21290;07:24:35;839866.3126 6515964.326;842218.589 6514597.64
21291;07:24:35;842027.7513 6521777.571;846813.3887 6515156.766
21292;07:24:35;843307.5953 6521377.06;847451.4338 6518273.263
21293;07:24:35;848686.5822 6519991.76;846923.2174 6520412.363
21294;07:24:35;841497.835 6520210.334;847353.023 6518574.385
21295;07:24:35;847038.4243 6519533.259;848030.8359 6516071.329
21296;07:24:35;844708.4804 6517978.88;848626.1678 6519918.092
21297;07:24:36;841620.5839 6519409.64;844680.0085 6518056.463
21298;07:24:36;844421.097 6520729.653;844531.2521 6522842.237
21299;07:24:36;845111.8136 6517176.003;845692.3658 6522082.493
21300;07:24:36;843653.2412 6511679.292;848030.8359 6516071.329
21301;07:24:36;838394.8643 6519750.834;843018.3722 6518877.286
21302;07:24:36;845639.9422 6518406.859;848410.0004 6518585.079
21303;07:24:36;841691.3362 6517449.11;844436.9947 6517576.42
21304;07:24:36;848094.1605 6520634.2;840405.9468 6515188.128
21305;07:24:36;838004.0119 6518557.684;838645.9528 6521048.512
21306;07:24:36;840851.6753 6520517.812;841838.1982 6516420.791
21307;07:24:36;848686.5822 6519991.76;844531.2521 6522842.237
21308;07:24:36;845775.4562 6520787.566;844151.636 6520684.437
21309;07:24:36;846293.9721 6521471.625;846813.3887 6515156.766
21310;07:24:36;842379.4619 6516288.831;846439.4454 6517393.927
21311;07:24:37;843242.9258 6518351.555;837603.1631 6518446.139
21312;07:24:37;847405.1424 6522371.882;848058.5022 6516827.363
21313;07:24:37;847405.1424 6522371.882;847586.0388 6516321.666
21314;07:24:37;845308.8799 6517815.6;847663.4019 6517665.41
21315;07:24:37;848064.32 6516844.165;847528.9788 6518695.25
21316;07:24:37;843710.6734 6520360.843;847531.0244 6518254.299
21317;07:24:37;844842.3914 6517151.164;845075.215 6522252.911
21318;07:24:37;840764.1547 6514606.161;841937.6211 6516249.574
21319;07:24:37;842435.0091 6521429.682;843235.9029 6523046.925
21320;07:24:37;842551.8133 6519250.304;844471.9581 6517561.231
21321;07:24:37;846824.2491 6515158.136;848030.8359 6516071.329
21322;07:24:38;838394.8643 6519750.834;842163.1603 6518636.364
21323;07:24:38;845407.5867 6515674.283;844271.8425 6514581.23
21324;07:24:38;840462.2878 6522471.285;843512.1499 6521203.745
21325;07:24:38;840764.1547 6514606.161;843454.1591 6515939.639
21326;07:24:38;838394.8643 6519750.834;838645.9528 6521048.512
21327;07:24:38;840764.1547 6514606.161;843408.691 6515349.567
21328;07:24:38;847894.2626 6516121.358;845686.6898 6522080.548
21329;07:24:38;843714.9318 6518485.89;847396.8832 6517427.951
21330;07:24:38;838493.8211 6520191.898;842078.7177 6520349.209
21331;07:24:38;847405.1424 6522371.882;845717.107 6516564.725
21332;07:24:39;844863.4535 6518225.191;841621.575 6518569.401
21334;07:24:39;838494.7422 6521231.894;840757.0095 6514681.71
21335;07:24:39;842538.3832 6512317.894;843011.7864 6516155.646
21336;07:24:39;842538.3832 6512317.894;843505.6086 6520190.183
21337;07:24:39;845683.6 6515681.937;848626.1678 6519918.092
21338;07:24:39;842682.3514 6520219.096;846362.118 6517146.59
21339;07:24:39;843231.2186 6523050.675;840757.0095 6514681.71
21340;07:24:39;847405.1424 6522371.882;844086.2491 6518559.91
21341;07:24:39;846170.8436 6519788.559;840757.0095 6514681.71
21342;07:24:39;845651.6533 6519969.142;843424.4595 6519901.349
21343;07:24:39;847405.1424 6522371.882;846701.6179 6522594.407
21344;07:24:39;838488.018 6515283.056;840757.0095 6514681.71
21345;07:24:39;847405.1424 6522371.882;842678.1692 6519878.36
21346;07:24:39;840540.5527 6519261.468;844382.0574 6518790.111
21347;07:24:39;841652.9184 6521162.752;840711.1315 6520273.543
21348;07:24:39;840764.1547 6514606.161;846813.3887 6515156.766
21349;07:24:39;847405.1424 6522371.882;845084.537 6521683.55
21350;07:24:39;842064.3496 6523370.886;843544.2575 6519440.062
21351;07:24:39;838394.8643 6519750.834;845547.2669 6517709.235
21352;07:24:39;845611.2155 6519966.139;841927.1242 6518898.264
21353;07:24:39;843257.8731 6518577.399;841297.9134 6520449.206
21354;07:24:40;839438.0179 6518626.604;842776.2352 6519725.859
21355;07:24:40;845594.1634 6518271.363;846547.8787 6517217.672
21356;07:24:40;841570.5467 6522317.824;842664.969 6520589.362
21357;07:24:40;839904.4962 6522032.37;840193.6948 6520055.724
21358;07:24:40;844401.7433 6520395.953;847052.24 6519902.641
21359;07:24:40;843653.2412 6511679.292;842612.9521 6512391.827
21360;07:24:40;842016.5133 6518689.62;840955.3257 6516104.755
21361;07:24:40;846190.0062 6516221.313;848030.8359 6516071.329
21362;07:24:40;843231.2186 6523050.675;842148.3335 6518739.325
21363;07:24:40;848064.32 6516844.165;844686.1465 6518309.249
21364;07:24:40;838494.7422 6521231.894;841108.4432 6517356.641
21365;07:24:40;844288.9585 6514512.87;843221.6982 6516136.659
21366;07:24:40;838297.0179 6519808.649;842459.3858 6517952.462
21367;07:24:40;847405.1424 6522371.882;843718.2832 6522196.695
21368;07:24:41;841449.1316 6516550.188;848058.5022 6516827.363
21369;07:24:41;845859.7694 6519366.276;848626.1678 6519918.092
21371;07:24:41;841239.1226 6518275.934;841274.7858 6516353.142
21372;07:24:41;846149.3513 6514582.18;845471.9272 6515408.88
21373;07:24:41;837603.1631 6518446.139;838534.8205 6519836.043
21374;07:24:41;844851.5269 6517402.419;845531.0539 6517915.514
21375;07:24:41;848064.32 6516844.165;845572.8256 6518580.776
21376;07:24:41;844221.9763 6519790.082;842652.9888 6521381.429
21377;07:24:41;844095.2727 6518588.788;843525.3451 6519533.39
21378;07:24:41;847405.1424 6522371.882;842668.8681 6520303.484
21379;07:24:42;842628.9113 6519809.076;843936.8032 6519727.402
21380;07:24:42;843567.4707 6520414.75;843667.9636 6519462.306
21381;07:24:42;840012.1985 6517619.829;839381.8376 6516984.127
21382;07:24:42;845644.3316 6518421.557;841921.6254 6518724.081
21383;07:24:42;847405.1424 6522371.882;841578.8631 6517672.008
21384;07:24:42;842538.3832 6512317.894;843614.0549 6511823.084
21385;07:24:42;847405.1424 6522371.882;839915.295 6522035.949
21386;07:24:42;843129.008 6522277.063;843600.0427 6520204.96
21387;07:24:42;838394.8643 6519750.834;845984.4585 6517262.009
21389;07:24:42;838493.8211 6520191.898;845611.2155 6519966.139
21390;07:24:42;846585.7094 6520094.503;840757.0095 6514681.71
21391;07:24:42;843805.0503 6518887.894;845737.8246 6521695.983
21392;07:24:43;846057.1918 6521034.984;846894.5137 6522327.983
21393;07:24:43;837520.5794 6518364.542;838490.9565 6518479.084
21394;07:24:43;840764.1547 6514606.161;842721.7154 6519868.806
21395;07:24:43;842538.3832 6512317.894;843614.0549 6511823.084
21396;07:24:43;842064.3496 6523370.886;843219.8057 6516709.236
21397;07:24:43;848024.525 6519976.863;842653.6461 6518317.257
21398;07:24:43;838743.3788 6519260.21;838645.9528 6521048.512
21399;07:24:43;843840.2683 6517571.661;842261.0719 6518874.124
21400;07:24:43;843653.2412 6511679.292;846121.8366 6514578.699
21401;07:24:43;842538.3832 6512317.894;845519.2693 6516772.2
21402;07:24:43;837520.5794 6518364.542;839675.5431 6518057.168
21404;07:24:43;843793.0556 6520546.51;848030.8359 6516071.329
21405;07:24:43;848686.5822 6519991.76;846629.4182 6522623.784
21406;07:24:43;842993.1162 6518454.88;842752.6843 6520036.338
21407;07:24:44;841578.516 6522495.411;843235.9029 6523046.925
21408;07:24:44;848686.5822 6519991.76;846215.107 6520736.602
21409;07:24:44;841747.9999 6520517.35;842697.8092 6518183.343
21410;07:24:44;846824.2491 6515158.136;845353.1151 6517227.794
21411;07:24:44;848064.32 6516844.165;845677.7085 6516782.622
21412;07:24:44;844288.9585 6514512.87;844616.2336 6514952.445
21413;07:24:44;838246.8941 6516644.109;838476.2564 6515285.436
21414;07:24:44;838493.8211 6520191.898;838645.9528 6521048.512
21415;07:24:44;844288.9585 6514512.87;848030.8359 6516071.329
21416;07:24:44;841666.4255 6518629.32;846121.8366 6514578.699
21417;07:24:44;838494.7422 6521231.894;838560.0533 6520256.856
21418;07:24:44;847002.4827 6520092.255;844645.9253 6518333.103
21419;07:24:44;844288.9585 6514512.87;842738.5961 6518268.713
21420;07:24:45;844828.7127 6522306.294;838645.9528 6521048.512
