ID;DEPARTURE;ORIGIN;DESTINATION
21381;08:05:51;844308.6758 6520452.636;845984.5825 6520525.61
21383;08:05:52;845210.9412 6519730.564;844012.2754 6522712.842
21386;08:05:52;845556.2592 6519953.007;845926.7407 6519460.066
21387;08:05:52;843502.225 6522305.774;843958.5254 6522685.419
21400;08:05:54;843469.8701 6520400.887;846587.4179 6520632.271
21401;08:05:54;845232.8972 6519900.207;845593.9706 6521424.979
21402;08:05:54;843550.001 6519906.08;846315.926 6522213.068
21412;08:05:56;844631.4933 6522257.538;848287.9901 6520045.431
21427;08:05:57;847045.4806 6519126.536;848483.9709 6519424.047
21431;08:05:58;846633.8657 6519589.684;844433.2233 6519541.154
21433;08:05:58;845114.7801 6521112.592;843997.4622 6519204.545
21438;08:05:58;844608.7525 6520947.35;846705.6858 6519596.388
21449;08:05:59;844756.7769 6522691.16;846003.5936 6522208.958
21459;08:06:01;846628.0386 6519624.524;844739.6396 6519550.808
21462;08:06:01;846313.3064 6521045.866;844300.351 6522421.028
21464;08:06:01;846658.4052 6519427.523;843781.645 6519915.6
21468;08:06:02;843502.225 6522305.774;846178.9025 6519718.238
21469;08:06:02;844706.2729 6520101.983;845975.0974 6522568.399
21473;08:06:02;847878.1004 6520148.843;846215.107 6520736.602
21474;08:06:02;845648.8001 6519770.047;844773.8917 6520010.383
21479;08:06:03;844687.3733 6520942.495;843979.6043 6519748.29
21482;08:06:03;847527.0543 6521103.481;844923.1771 6519680.662
21486;08:06:03;844254.2322 6520189.204;843418.1928 6519736.388
21490;08:06:03;843561.6331 6519819.72;845692.3658 6522082.493
21501;08:06:06;843481.8564 6519806.746;844546.4212 6522103.351
21506;08:06:07;843491.806 6519746.995;845980.9089 6521235.338
21509;08:06:07;847666.2386 6519292.845;844729.7371 6519614.226
21516;08:06:09;843347.21 6520140.231;847891.2703 6520359.68
21518;08:06:09;845927.2995 6519600.043;843214.204 6520465.619
21519;08:06:09;846351.7381 6519305.461;843972.512 6520400.306
21522;08:06:09;846883.9161 6521050.28;847930.6202 6520356.724
21523;08:06:09;843966.0061 6520478.982;845454.971 6521350.638
21534;08:06:10;844800.9646 6520371.542;846502.0704 6522749.596
21536;08:06:11;847511.0492 6521240.461;848105.6696 6519675.103
21538;08:06:11;846521.5164 6519661.376;844175.4141 6519189.987
21543;08:06:12;843963.3623 6519916.741;845468.8598 6521718.599
21552;08:06:14;844737.7268 6519596.638;846297.0852 6522469.157
21555;08:06:14;843833.364 6520764.721;845230.8025 6519888.994
21566;08:06:16;844714.6087 6519789.348;847542.2604 6520018.567
21567;08:06:17;843491.806 6519746.995;844108.2486 6519547.945
21571;08:06:17;847339.0737 6521097.852;845191.4303 6519581.476
21580;08:06:18;843571.5575 6519761.08;845344.8547 6519505.129
21587;08:06:18;844401.7433 6520395.953;846379.2981 6522944.391
21597;08:06:20;843788.9858 6520668.151;843267.0717 6521180.243
21611;08:06:22;847382.5937 6519771.458;845397.9963 6519821.861
21613;08:06:22;847749.0365 6520149.066;846312.5004 6522421.821
21619;08:06:23;846215.107 6520736.602;846297.0852 6522469.157
21624;08:06:23;846964.7699 6519825.525;845932.4228 6520720.039
21631;08:06:24;843452.578 6519994.9;845991.9529 6522540.405
21634;08:06:24;844761.1322 6522626.055;845398.1165 6523282.866
21635;08:06:24;846695.3328 6521362.352;845503.4573 6521922.797
21636;08:06:24;845938.3345 6520508.958;844024.6699 6519210.385
21639;08:06:25;847182.0389 6521161.811;847013.0855 6521985.357
21641;08:06:25;847363.5549 6521308.387;846091.1116 6522406.951
21642;08:06:25;844620.5944 6521335.304;844817.3398 6520698.15
21650;08:06:26;844682.3803 6519207.364;844797.1326 6521472.427
21658;08:06:27;844672.4647 6520334.13;846319.5192 6520542.37
21659;08:06:27;848020.5449 6518949.248;846701.6179 6522594.407
21660;08:06:28;848219.0734 6518649.671;845033.7177 6521690.768
21668;08:06:28;844132.2 6520287.42;843509.9923 6520132.872
21675;08:06:30;846561.4037 6519647.37;844515.99 6521268.065
21698;08:06:32;843391.8371 6519900.107;845179.3469 6521471.803
21700;08:06:32;844554.6496 6520662.383;845902.4923 6520878.918
21706;08:06:34;847303.4569 6519893.97;847786.0982 6520049.617
21707;08:06:34;847433.5286 6519592.715;845584.3826 6521950.457
21715;08:06:34;844884.3968 6522704.502;844545.6199 6521581.249
21719;08:06:35;844782.7991 6520936.005;844716.0551 6522286.247
21732;08:06:36;843406.8193 6520389.279;848157.6301 6519878.584
21737;08:06:37;847542.2604 6520018.567;842984.1953 6520443.842
21746;08:06:38;847545.4809 6520078.629;846017.8679 6519518.886
21748;08:06:39;845388.4569 6520126.0;845048.5777 6522268.499
21749;08:06:39;845932.7829 6520646.608;845363.0697 6519962.426
21757;08:06:40;846652.3402 6519616.218;844682.3803 6519207.364
21760;08:06:41;843092.349 6520273.077;844909.329 6521682.028
21764;08:06:41;845917.7179 6520007.582;845004.7759 6522247.468
21765;08:06:41;844929.5092 6521589.394;844168.9461 6520013.912
21773;08:06:42;845235.0689 6520365.636;843234.1258 6519893.665
21775;08:06:42;843893.0744 6519914.481;843317.6397 6519780.692
21780;08:06:43;846121.0246 6520854.509;846748.2585 6522350.309
21781;08:06:43;847442.2654 6519871.434;848350.6056 6519297.6
21789;08:06:44;845437.6494 6521654.125;845855.5443 6522094.353
21793;08:06:45;843112.4306 6519885.416;844857.649 6519755.761
21795;08:06:45;847316.7888 6519390.026;845584.3826 6521950.457
21797;08:06:45;846631.7863 6519584.056;845336.4144 6519708.133
21799;08:06:46;843421.7149 6520317.424;843856.9903 6520058.508
21800;08:06:46;845926.7407 6519460.066;843881.3213 6522293.73
21810;08:06:47;846523.5201 6519395.701;846120.9922 6520314.469
21812;08:06:47;844836.8047 6520012.979;843841.211 6522271.215
21813;08:06:48;845106.542 6520244.848;843491.806 6519746.995
21826;08:06:49;844024.6699 6519210.385;843452.578 6519994.9
21829;08:06:49;847062.7262 6522192.95;844696.8356 6519236.147
21832;08:06:49;844856.2305 6520766.766;845310.0097 6519482.643
21838;08:06:50;845774.1814 6521822.489;845664.9067 6519962.622
21846;08:06:51;846461.4239 6520107.048;846925.6395 6519507.901
21851;08:06:52;845109.0063 6520633.693;846091.1116 6522406.951
21860;08:06:54;845605.5719 6520630.789;845381.3349 6521964.65
21868;08:06:54;844835.0235 6521104.928;844288.4838 6519479.205
21870;08:06:55;846832.7813 6519873.802;845724.3095 6519635.209
21872;08:06:55;848250.212 6520000.085;844687.3733 6520942.495
21875;08:06:55;847895.0866 6520121.482;846536.3644 6520202.436
21876;08:06:56;846926.9028 6520261.512;843424.4595 6519901.349
21879;08:06:56;844195.2495 6520383.321;845730.0587 6519327.648
21885;08:06:57;844345.1614 6519959.182;845919.0694 6520044.176
21888;08:06:57;845658.1096 6520912.323;845726.7929 6520381.74
21908;08:07:00;847967.5958 6519145.699;845352.8657 6521759.172
21910;08:07:00;845687.1526 6520970.644;845726.7929 6520381.74
21915;08:07:01;843334.6065 6521322.72;844116.6734 6519312.124
21916;08:07:01;844617.6486 6520471.02;844074.5323 6520674.131
21917;08:07:01;845069.7429 6521475.585;844618.261 6519559.143
21932;08:07:04;844101.334 6519747.95;845075.215 6522252.911
21935;08:07:04;846037.1324 6521551.039;844686.3533 6522369.914
21941;08:07:04;844404.0024 6519738.403;846506.9502 6522773.04
21945;08:07:05;845282.7142 6520979.936;845175.8607 6519641.715
21952;08:07:06;847303.4569 6519893.97;844991.0497 6520427.625
21955;08:07:06;845319.4249 6520217.673;845433.0194 6521653.37
21957;08:07:06;845469.2597 6520620.008;845285.1619 6521664.259
21959;08:07:06;845153.8736 6520913.895;849256.6004 6519703.819
21961;08:07:06;845170.4558 6519876.458;844279.4143 6520837.401
21965;08:07:07;845377.1884 6520765.565;844491.1027 6519417.939
21977;08:07:08;845724.3095 6519635.209;843593.887 6522060.533
21978;08:07:08;844754.4159 6520666.277;845032.7063 6521641.786
21980;08:07:08;845644.2553 6519863.248;848364.9654 6519331.267
21985;08:07:08;843690.4021 6520828.02;844189.3613 6520435.39
21987;08:07:08;847414.0832 6519746.9;845069.6602 6521634.142
21988;08:07:09;846365.9093 6519857.093;845755.2921 6520098.378
21991;08:07:09;843236.8646 6521984.4;843245.3318 6520074.85
21993;08:07:09;846994.2527 6519125.083;844545.7779 6522395.603
21996;08:07:09;847405.1424 6522371.882;843983.9968 6519423.911
22014;08:07:12;843676.045 6519709.17;843985.1215 6520790.497
22016;08:07:12;844719.709 6520639.595;846008.8582 6520452.873
22020;08:07:13;844716.9035 6520667.338;845692.3658 6522082.493
22025;08:07:13;847137.2455 6521928.978;844682.3803 6519207.364
22029;08:07:13;847687.774 6519948.753;845392.8365 6521646.815
22034;08:07:14;846160.0066 6521408.182;845044.4854 6521554.146
22040;08:07:14;843827.2819 6520239.976;844024.6699 6519210.385
22045;08:07:15;844037.9082 6519290.285;845960.4283 6522563.119
22064;08:07:18;846655.5203 6520621.591;844618.261 6519559.143
22065;08:07:18;846465.1488 6520031.639;844696.8356 6519236.147
22068;08:07:19;847663.6912 6519269.456;843731.691 6520226.927
22071;08:07:19;845308.9271 6520857.812;846526.091 6522622.425
22072;08:07:19;844856.2305 6520766.766;846985.3638 6521732.759
22073;08:07:19;847492.7502 6520274.779;845192.2801 6521930.815
22076;08:07:20;845310.0097 6519482.643;845352.8657 6521759.172
22078;08:07:20;846790.7344 6519843.914;846862.3251 6519159.137
22082;08:07:20;843741.6425 6520167.176;844272.5762 6519871.942
22087;08:07:21;843444.1935 6520062.423;845392.0256 6522008.923
22094;08:07:22;843973.1194 6520871.305;845228.5827 6520599.023
22097;08:07:22;845064.6825 6519680.674;845474.5211 6522397.444
22101;08:07:23;847542.2604 6520018.567;848167.7777 6518777.289
22105;08:07:23;846065.9884 6521593.83;845381.3349 6521964.65
22106;08:07:23;845329.0616 6519482.539;843894.0257 6520896.109
22110;08:07:24;843983.5553 6520327.251;844385.8827 6519646.977
22114;08:07:24;846611.5371 6520770.501;845692.3658 6522082.493
22123;08:07:26;848249.786 6518665.965;845106.2473 6520914.665
22125;08:07:26;844679.765 6520602.623;846658.4052 6519427.523
22131;08:07:26;843676.045 6519709.17;846452.4846 6522808.396
22144;08:07:28;845295.6635 6521122.428;845730.0587 6519327.648
22148;08:07:28;843893.0744 6519914.481;844730.8909 6520609.122
22151;08:07:28;846521.5164 6519661.376;845681.1935 6521897.872
22159;08:07:29;845452.5473 6520761.304;845350.6922 6521772.409
22163;08:07:30;846120.9922 6520314.469;844221.9763 6519790.082
22165;08:07:30;844887.4932 6519583.103;844266.0467 6520447.191
22167;08:07:31;843099.9891 6520212.161;845991.9529 6522540.405
22184;08:07:33;846399.8464 6523097.687;845433.0194 6521653.37
22192;08:07:35;845639.0803 6519627.47;845056.2807 6521965.218
22193;08:07:35;843553.2369 6520504.388;845639.0803 6519627.47
22194;08:07:35;847979.9919 6518696.111;843865.1488 6520130.184
22198;08:07:35;846925.6395 6519507.901;847586.678 6519517.453
22199;08:07:35;848203.8826 6520115.603;846287.9709 6522802.439
22200;08:07:35;844530.6181 6522470.002;844437.7974 6520020.235
22208;08:07:36;846214.9866 6520513.324;845182.7467 6519521.286
22210;08:07:36;845385.9544 6520957.899;845838.5083 6522091.726
22213;08:07:37;845833.0698 6521701.308;846348.3935 6522741.484
22217;08:07:37;845534.1361 6519556.27;846851.5729 6522092.569
22222;08:07:38;846491.5947 6521300.832;846486.5983 6519673.637
22226;08:07:39;844184.5393 6519286.383;846128.2983 6520203.56
22233;08:07:40;847545.4809 6520078.629;843428.0686 6520145.397
22241;08:07:41;845377.1884 6520765.565;845493.2909 6521937.66
22246;08:07:42;844620.5944 6521335.304;843114.2773 6519897.278
22248;08:07:42;843448.97 6520149.218;845969.6034 6522576.87
22252;08:07:42;844672.4647 6520334.13;845225.5393 6521851.686
22266;08:07:43;843234.1258 6519893.665;843955.3738 6520478.769
22268;08:07:44;847255.3415 6520149.416;845149.0715 6519760.047
22269;08:07:44;846131.7664 6520155.877;847979.9919 6518696.111
22271;08:07:44;844772.8111 6520791.292;845933.2735 6522093.98
22274;08:07:45;845774.1035 6521787.715;846650.583 6522591.159
22283;08:07:46;846775.0847 6520452.694;845742.7284 6519383.49
22284;08:07:46;847667.4793 6519402.847;843532.3783 6520006.763
22286;08:07:46;845387.077 6521332.317;845675.2238 6519508.52
22294;08:07:47;843600.8063 6522437.141;844886.0514 6521653.517
22300;08:07:49;843140.6121 6519909.495;845056.2807 6521965.218
22303;08:07:49;847435.822 6519400.609;845069.6602 6521634.142
22305;08:07:49;846825.0105 6519483.716;843945.2577 6520070.866
22308;08:07:49;845882.5914 6521610.678;845143.3665 6522269.63
22314;08:07:50;845620.839 6519507.831;843462.4736 6520067.727
22315;08:07:50;844887.4932 6519583.103;845090.7396 6522982.972
22318;08:07:50;846136.8137 6520104.022;846221.327 6521388.803
22320;08:07:51;846192.3798 6520091.783;846629.4182 6522623.784
22322;08:07:51;846856.8778 6521432.867;846753.8769 6522489.018
22326;08:07:51;847203.1875 6521415.619;843561.6331 6519819.72
22330;08:07:51;844987.6017 6519778.478;847019.6925 6522098.82
22350;08:07:55;843915.3452 6520252.337;845187.0053 6519785.008
22351;08:07:55;845495.3221 6520865.007;843761.1144 6520837.61
22357;08:07:55;843293.1979 6520457.884;844407.4682 6519705.713
22361;08:07:56;844986.0265 6521589.353;843915.3452 6520252.337
22366;08:07:57;844916.3515 6522766.351;843489.1094 6520922.048
22367;08:07:57;847013.4036 6519571.539;845834.5447 6522323.794
22379;08:07:59;843428.0247 6519676.641;844703.3303 6522342.77
22380;08:07:59;848390.4089 6519796.859;845411.7134 6521947.182
22394;08:08:01;843928.9349 6519661.592;846574.8101 6522274.791
22395;08:08:01;845109.0078 6520469.292;844572.1593 6520521.186
22396;08:08:01;844777.4214 6520849.133;844689.9054 6522351.114
22403;08:08:02;845752.1454 6521785.165;844540.4228 6522103.21
22406;08:08:02;846176.744 6522583.535;845651.1134 6522084.86
22421;08:08:04;845219.1805 6519788.745;846574.8101 6522274.791
22427;08:08:05;844988.5297 6519678.874;846538.1634 6522594.202
22429;08:08:05;845720.8988 6521807.893;844706.0886 6520668.557
22433;08:08:06;848684.6951 6519984.535;843158.0063 6519758.082
22435;08:08:06;847990.5337 6519097.375;845056.2807 6521965.218
22442;08:08:07;844713.5928 6519686.237;845644.4627 6521557.254
22448;08:08:09;845796.2565 6520141.231;843424.4595 6519901.349
22450;08:08:09;845975.6635 6519578.421;846651.572 6522492.05
22456;08:08:10;846212.5453 6520681.0;843656.9246 6519834.17
22460;08:08:11;846426.6191 6521543.765;845713.4254 6520879.07
22470;08:08:13;845317.2424 6520309.819;844599.8329 6522743.329
22475;08:08:14;846131.7664 6520155.877;845969.6034 6522576.87
22476;08:08:14;845988.2823 6520239.437;844780.7372 6520923.693
22477;08:08:14;846399.8464 6523097.687;844689.9054 6522351.114
22493;08:08:16;844409.4329 6520531.653;845619.0343 6521403.152
22495;08:08:17;843672.07 6520216.644;844230.2015 6519485.889
22513;08:08:18;846476.4793 6521380.45;847342.2329 6521322.315
22519;08:08:19;843571.5575 6519761.08;844545.7779 6522395.603
22526;08:08:20;847435.822 6519400.609;847743.6225 6520215.356
22531;08:08:20;843317.6397 6519780.692;844935.1997 6522264.708
22532;08:08:20;844349.8173 6519926.909;844160.1334 6520819.045
22534;08:08:21;845990.2974 6519615.441;844061.1205 6519838.092
22536;08:08:21;844025.6641 6520354.899;843216.1303 6519766.103
22539;08:08:21;847062.7262 6522192.95;846521.5164 6519661.376
22542;08:08:22;846372.8944 6521095.828;844935.1997 6522264.708
22543;08:08:22;845231.8638 6520271.141;844543.3759 6521544.539
22546;08:08:22;848365.4792 6520023.977;844445.6587 6520824.935
22550;08:08:23;844117.3442 6522401.918;844618.0369 6522729.318
22554;08:08:24;844782.7991 6520936.005;844436.9733 6519502.272
22555;08:08:24;843086.7267 6520842.01;845664.5816 6521702.879
22571;08:08:27;843143.8085 6519886.858;843306.5787 6520377.051
22572;08:08:27;846671.0543 6522572.571;845933.2735 6522093.98
22577;08:08:28;844506.5558 6520863.852;843600.8063 6522437.141
22582;08:08:29;846313.4588 6521051.864;846521.5164 6519661.376
22584;08:08:29;845049.3658 6519539.237;844506.5558 6520863.852
22586;08:08:29;847687.774 6519948.753;846025.3953 6520150.012
22589;08:08:29;844706.0229 6520017.79;844724.8909 6520609.156
22590;08:08:30;845818.937 6520397.259;843600.8063 6522437.141
22591;08:08:30;845870.5319 6521684.446;845050.6019 6521963.281
22593;08:08:30;843458.6418 6520486.044;847205.7737 6521739.35
22595;08:08:30;848280.4165 6518630.977;847160.3224 6519378.444
22597;08:08:31;844145.8167 6520171.104;843656.9246 6519834.17
22598;08:08:31;844727.509 6520666.143;844720.6821 6522350.09
22603;08:08:32;843676.045 6519709.17;845960.4283 6522563.119
22614;08:08:33;845051.8077 6519600.39;846291.5154 6522466.926
22626;08:08:34;844754.4159 6520666.277;846561.4037 6519647.37
22629;08:08:35;843816.3039 6520320.199;843491.806 6519746.995
22632;08:08:35;845556.2592 6519953.007;846935.825 6520408.354
22633;08:08:35;845742.7284 6519383.49;847215.8031 6522250.153
22637;08:08:35;848051.6936 6519849.773;844713.5928 6519686.237
22640;08:08:36;845188.0034 6523076.03;843616.2352 6520091.394
22642;08:08:36;844239.0311 6520604.291;848330.0101 6519161.477
22646;08:08:37;844991.0497 6520427.625;847800.3355 6520286.347
22651;08:08:37;845645.0623 6519627.934;846908.8203 6519165.804
22657;08:08:38;846964.7699 6519825.525;848371.0102 6520011.78
22669;08:08:39;848149.7364 6518655.871;844391.4663 6519637.69
22674;08:08:40;845282.7142 6520979.936;845487.2306 6521668.15
22676;08:08:40;845107.9188 6520712.535;845813.0073 6522314.395
22678;08:08:40;843992.3817 6520266.076;844404.6391 6519817.374
22692;08:08:42;845452.9701 6520618.511;844506.5558 6520863.852
22696;08:08:43;845478.4261 6521356.247;846866.7963 6522349.536
22697;08:08:43;843927.6715 6519817.652;843072.6851 6519749.427
22707;08:08:45;843985.1215 6520790.497;844816.0408 6521447.457
22710;08:08:45;846221.327 6521388.803;846329.7494 6522098.37
22715;08:08:45;845523.5326 6521668.635;848684.6951 6519984.535
22718;08:08:45;845818.937 6520397.259;843549.3188 6520521.51
22720;08:08:47;846964.4857 6519819.531;843571.3249 6520834.118
22723;08:08:48;843841.3761 6520327.768;844879.8053 6520990.403
22725;08:08:48;843567.4707 6520414.75;845056.2807 6521965.218
22731;08:08:49;847214.1777 6522231.717;845664.9067 6519962.622
